state_cd,2s,6,6,6,6,6,6,6
state_name,40s,California,California,California,California,California,California,California
"Irrigation, Crop conveyance loss for crops, in Mgal/d",16s,-,-,-,-,-,-,-
"Irrigation, Crop sprinkler irrigation for crops, in thousand acres",16s,-,-,-,1565.4,-,1701.25,1606.14
"Irrigation, Crop microirrigation for crops, in thousand acres",16s,-,-,-,3005.9,-,2904.6,3525.9
"Irrigation, Crop surface irrigation for crops, in thousand acres",16s,-,-,-,5467.6,-,5667.48,4105.2
"Irrigation, Crop total irrigation for crops, in thousand acres",16s,-,-,-,10038.9,-,10273.33,9237.24
"Irrigation, Crop reclaimed wastewater for crops, in Mgal/d",16s,-,-,-,-,-,-,217.67
"Irrigation, Golf Courses self-supplied groundwater withdrawals for golf courses, fresh, in Mgal/d",16s,-,-,-,94.15,-,132.61,80.25
"Irrigation, Golf Courses self-supplied surface-water withdrawals for golf courses, fresh, in Mgal/d",16s,-,-,-,55.8,-,80.45,44.66
"Irrigation, Golf Courses total self-supplied withdrawals for golf courses, fresh, in Mgal/d",16s,-,-,-,149.95,-,213.06,124.91
"Irrigation, Golf Courses consumptive use for golf courses, fresh, in Mgal/d",16s,-,-,-,-,-,-,95.25
"Irrigation, Golf Courses conveyance loss for golf courses, in Mgal/d",16s,-,-,-,-,-,-,-
"Irrigation, Golf Courses sprinkler irrigation for golf courses, in thousand acres",16s,-,-,-,98.58,-,91.25,86.42
"Irrigation, Golf Courses microirrigation for golf courses, in thousand acres",16s,-,-,-,0,-,0,0
"Irrigation, Golf Courses surface irrigation for golf courses, in thousand acres",16s,-,-,-,0,-,0,0
"Irrigation, Golf Courses total irrigation for golf courses, in thousand acres",16s,-,-,-,98.58,-,91.25,86.42
"Irrigation, Golf Courses reclaimed wastewater for golf courses, in Mgal/d",16s,-,-,-,-,-,-,71.75
"Hydroelectric Power instream water use, in Mgal/d",16s,83796.93,75013.19,76889.93,-,-,-,-
"Hydroelectric Power offstream surface-water withdrawals, fresh, in Mgal/d",16s,-,-,68987.84,-,-,-,-
"Hydroelectric Power surface water self-supplied offstream withdrawals, saline, in Mgal/d",16s,-,-,0,-,-,-,-
Hydroelectric Power total offstream surface-water withdrawals in Mgal/d,16s,-,-,68987.84,-,-,-,-
"Hydroelectric Power power generated by instream use, in gigawatt-hours",16s,32005.19,23905.53,12919.93,-,-,-,-
"Hydroelectric Power power generated by offstream use, in gigawatt-hours",16s,-,-,34213.38,-,-,-,-
"Hydroelectric Power total power generated, in gigawatt-hours",16s,-,-,47133.31,-,-,-,-
Hydroelectric Power number of instream facilities,16s,-,225,57,-,-,-,-
Hydroelectric Power number of offstream facilities,16s,-,-,172,-,-,-,-
Hydroelectric Power total number of facilities,16s,-,-,229,-,-,-,-
"Wastewater Treatment returns by public wastewater facilities, in Mgal/d",16s,2770.99,2991.79,3253.57,-,-,-,-
Wastewater Treatment number of public wastewater facilities,16s,892,1055,1049,-,-,-,-
"Wastewater Treatment reclaimed wastewater released by wastewater facilities, in Mgal/d",16s,-,-,-,-,-,-,-
