state_cd,2s,4,4,4,4,4,4,4
state_name,40s,Arizona,Arizona,Arizona,Arizona,Arizona,Arizona,Arizona
"Irrigation, Crop sprinkler irrigation for crops, in thousand acres",16s,-,-,-,-,-,165.37,220.94
"Irrigation, Crop microirrigation for crops, in thousand acres",16s,-,-,-,-,-,28.07,57.44
"Irrigation, Crop surface irrigation for crops, in thousand acres",16s,-,-,-,-,-,770.04,730.24
"Irrigation, Crop total irrigation for crops, in thousand acres",16s,-,-,-,-,-,963.48,1008.62
"Irrigation, Crop reclaimed wastewater for crops, in Mgal/d",16s,-,-,-,-,-,84.65,58.77
"Irrigation, Golf Courses self-supplied groundwater withdrawals for golf courses, fresh, in Mgal/d",16s,-,-,-,-,-,76.48,81.25
"Irrigation, Golf Courses self-supplied surface-water withdrawals for golf courses, fresh, in Mgal/d",16s,-,-,-,-,-,39.68,40.86
"Irrigation, Golf Courses total self-supplied withdrawals for golf courses, fresh, in Mgal/d",16s,-,-,-,-,-,116.16,122.11
"Irrigation, Golf Courses consumptive use for golf courses, fresh, in Mgal/d",16s,-,-,-,-,-,128.23,134.98
"Irrigation, Golf Courses conveyance loss for golf courses, in Mgal/d",16s,-,-,-,-,-,32.05,-
"Irrigation, Golf Courses sprinkler irrigation for golf courses, in thousand acres",16s,-,-,-,-,-,29.68,30.6
"Irrigation, Golf Courses microirrigation for golf courses, in thousand acres",16s,-,-,-,-,-,0,0
"Irrigation, Golf Courses surface irrigation for golf courses, in thousand acres",16s,-,-,-,-,-,0,0
"Irrigation, Golf Courses total irrigation for golf courses, in thousand acres",16s,-,-,-,-,-,29.68,30.6
"Irrigation, Golf Courses reclaimed wastewater for golf courses, in Mgal/d",16s,-,-,-,-,-,44.18,46.99
"Hydroelectric Power instream water use, in Mgal/d",16s,36277.18,31800.88,21137.95,-,-,20712.06,-
"Hydroelectric Power offstream surface-water withdrawals, fresh, in Mgal/d",16s,0,0,27.68,-,-,0,-
"Hydroelectric Power surface water self-supplied offstream withdrawals, saline, in Mgal/d",16s,0,0,0,-,-,-,-
Hydroelectric Power total offstream surface-water withdrawals in Mgal/d,16s,0,0,27.68,-,-,-,-
"Hydroelectric Power power generated by instream use, in gigawatt-hours",16s,13944.41,8179.62,7926.27,-,-,6710.34,-
"Hydroelectric Power power generated by offstream use, in gigawatt-hours",16s,0,0,33.59,-,-,0,-
"Hydroelectric Power total power generated, in gigawatt-hours",16s,13944.41,8179.62,7959.86,-,-,6710.34,-
Hydroelectric Power number of instream facilities,16s,5,17,9,-,-,10,-
Hydroelectric Power number of offstream facilities,16s,0,0,2,-,-,0,-
Hydroelectric Power total number of facilities,16s,5,17,11,-,-,10,-
"Wastewater Treatment returns by public wastewater facilities, in Mgal/d",16s,124.82,545.52,358.6,-,-,-,-
Wastewater Treatment number of public wastewater facilities,16s,197,119,150,-,-,-,-
"Wastewater Treatment reclaimed wastewater released by wastewater facilities, in Mgal/d",16s,-,-,-,-,-,117.22,-
